"protein_group","number_of_peptides_Cu.complex_1","number_of_peptides_DMSO_4","number_of_peptides_DMSO_5","number_of_peptides_DMSO_6","number_of_peptides_Mn.complex_1","number_of_peptides_Mn.complex_2","number_of_peptides_Mn.complex_3","number_of_peptides_Mn.complex_4","number_of_peptides_Mn.complex_5","number_of_peptides_Mn.complex_6","number_of_peptides_Cu.complex_2","number_of_peptides_Cu.complex_3","number_of_peptides_Cu.complex_4","number_of_peptides_Cu.complex_5","number_of_peptides_Cu.complex_6","number_of_peptides_DMSO_1","number_of_peptides_DMSO_2","number_of_peptides_DMSO_3","differential_abundance_pvalue_DMSO.Cu.complex","differential_abundance_pvalue_Mn.complex.Cu.complex","differential_abundance_qvalue_DMSO.Cu.complex","differential_abundance_qvalue_Mn.complex.Cu.complex","abundance_Cu.complex_1","abundance_Cu.complex_2","abundance_Cu.complex_3","abundance_Cu.complex_4","abundance_Cu.complex_5","abundance_Cu.complex_6","abundance_DMSO_1","abundance_DMSO_2","abundance_DMSO_3","abundance_DMSO_4","abundance_DMSO_5","abundance_DMSO_6","abundance_Mn.complex_1","abundance_Mn.complex_2","abundance_Mn.complex_3","abundance_Mn.complex_4","abundance_Mn.complex_5","abundance_Mn.complex_6"
"sp|Q7L576|CYFP1_HUMAN;sp|Q96F07|CYFP2_HUMAN",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2880667027828,NA,NA,19.3555733394821,NA,19.1944240702871,NA,NA,NA,NA,NA,NA
"sp|Q7L5D6|GET4_HUMAN",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2201760069993,20.2565658721377,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp|Q7L5N1|CSN6_HUMAN",1,1,1,2,0,0,0,0,2,2,0,0,0,0,0,1,2,0,0.429916099561943,0.166389022352761,0.510929789605825,0.297232814661707,20.6532441870152,NA,NA,NA,NA,NA,20.707359099731,22.2109695936423,NA,20.884241782245,20.7162155100654,21.3949593513738,NA,NA,NA,NA,21.558298153444,21.9072836052133
"sp|Q7L8L6|FAKD5_HUMAN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8034537218653,NA,NA,19.8933854279297,19.2431029779067,NA,NA,NA,NA,NA,NA,NA
"sp|Q7LBC6|KDM3B_HUMAN;sp|Q9Y4C1|KDM3A_HUMAN",1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296749395815097,NA,0.374302432804473,NA,18.4820196492745,NA,NA,NA,NA,NA,NA,NA,NA,19.2152210887802,NA,19.2456284299941,NA,NA,NA,NA,NA,NA
"sp|Q7LGA3|HS2ST_HUMAN",3,0,3,2,2,2,3,2,3,2,3,3,3,4,2,2,0,1,0.00531928439988901,0.0337457163696377,0.0112182344074582,0.0941707384161256,22.4208942352561,22.8456403195414,22.2558172524262,22.5495394859161,22.6889338210538,21.3119383339442,20.2684297645456,NA,19.4375052576342,NA,21.6858713593367,21.2731780436148,21.8419700097727,20.1048934233634,22.2191844672097,21.6090516603205,21.9546612580035,19.8305200257388
"sp|Q7RTV0|PHF5A_HUMAN",1,2,2,3,1,1,2,1,2,2,0,0,0,0,0,2,2,2,0.000179022924989011,0.0515982664168868,0.000592938345517294,0.127306050265342,18.7461766805938,NA,NA,NA,NA,NA,21.5748185601914,21.526326671163,21.1986471928785,21.7985119082191,21.5206800010826,21.794367706915,19.389785528934,NA,19.4649507154797,19.5219900520898,20.5284578410723,20.7329733438488
"sp|Q7Z2K6|ERMP1_HUMAN",3,0,3,0,3,3,3,2,2,3,6,3,4,4,3,0,0,2,0.000276102491054845,0.0429138952926446,0.000839794017476524,0.112541259542558,22.8144269209464,23.1233181293163,21.2129527118773,23.1022231394839,22.7307994204932,22.492391642929,NA,NA,19.8642013632433,NA,20.1700574058042,NA,21.7871866074458,22.1739199830997,22.4839430216042,20.4752044881076,22.1148183215657,21.3542439224302
"sp|Q7Z2W4|ZCCHV_HUMAN",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7501281547531,0.541964138687311,0.802141374584301,0.674100157262503,19.8178039288491,NA,NA,NA,NA,NA,NA,NA,19.6309404770298,20.0235411410315,19.1787682041805,NA,NA,NA,NA,NA,NA,19.3268590212515
"sp|Q7Z2W9|RM21_HUMAN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4800120146136,NA,NA,NA,20.9026905471291,NA,NA,NA,NA,NA,NA,NA
"sp|Q7Z3B4|NUP54_HUMAN",2,2,2,1,3,2,2,2,3,3,1,1,1,1,2,3,2,2,0.336635907948004,0.00128434580208135,0.416365465093584,0.00810464132990946,20.8662775512538,20.0096270903097,20.2095593621075,19.3531422731126,18.9893707415214,NA,20.8726616919058,20.5828556595463,20.4245164228271,20.6252583349497,20.5028552304456,18.9475842703125,22.0888285303725,21.467694300614,21.3288107681698,20.0348834750096,22.4010075240925,22.2038130774417
"sp|Q7Z3C6|ATG9A_HUMAN",2,1,1,0,1,2,1,1,2,2,1,1,1,1,2,0,0,0,0.1210984113556,0.0455168553682158,0.173223379721706,0.117017742344271,20.8085389161856,19.1942681406021,19.4909871833004,19.4069908750564,19.0161979268915,20.5863350490959,NA,NA,NA,18.6166370582167,19.0209401291792,NA,20.1459480777088,21.2526533920871,20.080222894236,19.6291300740792,21.3602327049982,21.2834439555719
"sp|Q7Z406|MYH14_HUMAN",1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,NA,0.276389079753976,NA,0.423335580326848,22.8231242607823,NA,22.7966545144577,NA,NA,21.2007542522358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8897419147839,21.1513281975302
"sp|Q7Z4H8|PLGT3_HUMAN",5,1,0,0,5,1,2,2,4,5,9,1,8,4,3,1,3,1,0.000502333221270148,0.123162240391057,0.0013907514428994,0.240574619452247,22.7226608389724,23.6781458096313,19.932464836127,23.5871388364542,22.7303891354217,22.6229220628416,19.825239107668,20.8912729182187,19.7915607037729,19.2653448688141,NA,NA,22.2680164531438,20.6574018388773,21.3569375554194,21.0399757499377,22.1376325881618,22.5351388499465
"sp|Q7Z4V5|HDGR2_HUMAN",0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1891850490571,19.5791865233525,NA,19.5205509822773,19.8474632159602,20.9447605908762,NA,NA,19.962272013927,NA,NA,NA
"sp|Q7Z4W1|DCXR_HUMAN",5,6,5,4,4,4,3,4,4,5,4,3,4,4,4,5,6,6,0.796981050490839,0.189144476809427,0.842918574476491,0.321644123324364,25.0334674194933,25.5246471363318,24.4896615165653,25.4296120169958,25.4756583449986,25.2893157208572,25.1689163487605,25.3063039658203,25.4473852381525,25.0869789765541,24.9079150853282,25.0053764371557,25.0001264299596,24.8907107051975,24.757482127202,24.8724230065185,25.0885508855326,24.9648739812178
"sp|Q7Z5L9|I2BP2_HUMAN",2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.519559053686695,NA,0.594217159325275,NA,22.4880624074259,NA,22.1022420496572,NA,NA,NA,21.7766881454754,20.783425727046,22.4042818714342,23.0982307061029,NA,21.3851976879503,NA,NA,NA,NA,NA,NA
"sp|Q7Z6Z7|HUWE1_HUMAN",1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,4,2,3,0.886002506087425,0.582642526466743,0.914732712874779,0.712037872332096,21.6920401770627,NA,NA,NA,NA,NA,22.6253295708995,20.6603332982323,22.1853664488751,19.7606240322456,22.0541228362668,22.1073997259172,22.3716479212932,NA,NA,22.0812593645169,21.9711615471689,22.3643315067824
"sp|Q7Z7H5|TMED4_HUMAN",1,0,0,0,1,1,1,0,1,1,2,0,1,2,1,0,0,0,NA,0.029924344648549,NA,0.0861999021247573,NA,23.0334933705977,NA,22.2355886919364,22.7394125507979,22.5018757257435,NA,NA,NA,NA,NA,NA,21.8120968849372,21.6893975397137,NA,NA,22.0806827692507,21.9053523508961
"sp|Q7Z7K6|CENPV_HUMAN",1,1,1,2,0,1,1,0,2,2,0,2,0,0,0,0,1,0,0.284340764474769,0.874013101552983,0.361553940575155,0.928017163112355,19.5090819685406,NA,22.2129853015301,NA,NA,NA,NA,18.5801772563195,NA,NA,19.5116101606006,20.8603285262028,NA,21.4016450601746,19.0327820893277,NA,21.3688955494816,22.3008848005791
"sp|Q86SX6|GLRX5_HUMAN",2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,0.0102763925392721,7.81313540505534e-06,0.0199465082325694,0.000175372981132011,23.0151289672845,22.9839326801022,22.6591096733343,23.2911480539931,23.1501438978926,23.5200269701606,23.7472439002853,23.7003178001998,23.7314223270968,23.9764920011601,23.6629992750414,23.6961277715024,21.8099845312832,21.5913596170182,22.2182195282428,20.8801305306582,22.0920025535917,21.715114046739
"sp|Q86TG7|PEG10_HUMAN",3,6,6,7,1,0,1,1,3,2,0,2,0,0,1,8,7,6,0.000149660643679483,0.0136143010503103,0.000510241987259586,0.0483159705752861,23.8096504178326,NA,22.6908362136386,NA,NA,21.3971352885172,25.2302509346066,25.0000008217871,24.4784585256847,24.8435259714506,24.7940442271603,25.0615990643802,20.9405377452888,NA,20.9177565299719,20.8481089851917,22.0746610341141,21.8863858852589
"sp|Q86TX2|ACOT1_HUMAN",3,8,7,10,4,1,2,4,4,5,1,1,1,1,2,11,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4929267115526,20.6990603440732,20.914656939245,21.5953056533953,NA,20.3233005025453,21.6602063635259,NA,NA,21.6294648943867,NA,NA
"sp|Q86U38|NOP9_HUMAN",3,6,6,4,2,3,1,2,2,3,0,2,0,0,0,6,5,4,0.0180832757906236,0.336246982084482,0.0327189609630532,0.483988124837253,21.773906325749,NA,21.3611769362121,NA,NA,NA,23.4144029559201,22.8759660783372,22.1077878807233,23.2325410797446,23.2912197656167,22.6421054418456,21.1796492396016,21.962520849987,19.5894820742154,20.9784617076604,21.1364925372506,21.5067919939803
"sp|Q86U42|PABP2_HUMAN",3,3,4,3,1,2,2,2,3,3,0,0,0,0,1,4,3,2,0.0111042483343027,0.0889559622854023,0.0213435114040053,0.191886179579356,22.9039780874057,NA,NA,NA,NA,21.5660717073467,24.1154401622834,23.6629154478846,22.9461611758898,23.9714082097613,23.7419976557632,23.1598017702625,22.1658733296837,23.4675926046658,22.5758765668998,23.5269816567117,23.3352817465159,23.4779419560508
"sp|Q86UE4|LYRIC_HUMAN",2,0,1,2,2,1,1,1,2,2,2,1,1,1,1,0,1,1,9.30358549113742e-05,0.213373229508473,0.000343919059166765,0.351258955132015,22.4090898130995,22.7696622757982,21.9175679320989,22.8757772106763,22.5623094986413,22.3600989104527,NA,21.061350839861,19.9088480174218,NA,20.975279740569,21.6378711171396,22.3486941253595,21.9251752773745,21.8424414594112,21.7930625359824,22.3253966436024,22.4980083867813
"sp|Q86UP2|KTN1_HUMAN",7,7,8,8,3,4,5,4,7,8,1,5,1,2,5,3,3,4,0.0126228036646895,0.0161033658152475,0.0237082915643168,0.0544844449603971,23.6768555955356,19.7451842162213,22.1614312993974,20.0438641893997,20.8976484664616,22.6015164285543,22.3975040022806,22.3294784117967,22.614545682957,23.3917567143997,23.6390468476717,23.8511082108354,22.2156801166215,22.8582867648853,22.8614875309818,22.6599257234674,23.5337380882294,23.720780635114
"sp|Q86V81|THOC4_HUMAN",3,4,3,5,3,2,4,2,3,3,0,2,1,3,2,4,4,2,5.20039068632123e-07,5.72569608256991e-06,5.00759571453566e-06,0.000141982767414613,23.0126096628894,NA,21.6474128933195,22.1246341166048,23.0903123528838,22.4223954294072,25.2517158511451,24.7000722894117,24.4003054086751,24.8829735214404,24.851936795674,25.0378154058982,24.4542127196406,24.1009238212594,24.5583720030954,23.5809362018274,24.895237725111,25.1561783149314
"sp|Q86VP6|CAND1_HUMAN",16,13,12,14,12,12,12,9,14,12,1,9,3,2,5,15,12,15,0.000499684662003274,0.00126117445487195,0.00138536168931807,0.00800722744901729,24.9145274844553,19.481307439408,24.2352503293072,21.2541420592342,20.9426807972024,22.6405902022614,25.0909809917304,25.0156714476291,25.159684713857,25.0542672634104,24.6992601341976,24.7581669755861,24.664818945629,24.4370374924608,24.9399203405124,24.1389999499617,25.0954965605933,24.9184700914778
"sp|Q86W42|THOC6_HUMAN",2,2,1,2,1,0,0,1,2,2,0,2,0,0,1,1,1,0,0.471355483633238,0.926913237429814,0.550565517569238,0.961770673795024,20.9926148892173,NA,20.9043088819261,NA,NA,19.2266454656755,19.7417590955263,19.1753263849897,NA,20.363120310599,19.8867646775954,20.8432384346203,19.8052416056606,NA,NA,19.7737229140888,20.9173344631543,20.8053886926316
"sp|Q86WA6|BPHL_HUMAN",0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.862959527644,18.4600136832098,NA,18.8265157380062,18.6698726813423,18.2085828237174,NA,NA,NA,NA,17.492675674577,17.4996285903209
"sp|Q86X55|CARM1_HUMAN",1,2,3,3,1,1,1,1,2,2,0,2,0,0,0,5,4,4,0.00205840204054317,0.45220016359483,0.00491923199519639,0.590573413654849,20.0273791659959,NA,21.1575419474619,NA,NA,NA,22.681106759911,22.7606091225123,22.8174358693034,22.0672134959732,21.848362371515,21.9005372038818,19.2417345937255,20.0166597776595,20.5878508847382,20.4440494726372,21.0631624396881,20.0224779812085
"sp|Q86XP3|DDX42_HUMAN",1,7,3,5,1,1,2,1,4,4,0,0,0,0,0,2,5,6,0.0146609112016403,0.285468124632364,0.0270979763221329,0.433177425371651,20.4837487358233,NA,NA,NA,NA,NA,21.8179452824983,22.6963846051767,23.415627923058,23.6071540398019,21.8851753597265,23.0816861012714,20.9673975106525,20.4981115314409,21.2718585757992,20.732775611629,22.2870791406055,22.5657238945538
"sp|Q86Y39|NDUAB_HUMAN",2,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0.690343508928289,0.0437383246044917,0.750296709833243,0.113348224309171,23.3136318738793,21.1310566367321,22.6486422678596,20.552905077918,20.3193770357191,20.8668872161877,NA,NA,20.9818827354626,NA,21.5665293878492,21.1699946687093,22.5500584366155,22.4098038694271,NA,NA,22.8444995830663,22.7170145588234
"sp|Q86Y56|DAAF5_HUMAN",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8228827361947,19.7278557120766,19.9340167143462,NA,NA,NA,NA,NA,NA,NA,NA
"sp|Q8IUW5|RELL1_HUMAN",0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.727605262052,18.1630493325114,NA,NA,18.8732277440168,NA,NA
"sp|Q8IVL6|P3H3_HUMAN",1,0,0,0,0,0,0,0,1,0,3,0,2,2,1,0,1,0,0.0257786434737004,0.342178264895055,0.0447555340519654,0.488933056841293,20.1737087191343,21.9716587727199,NA,20.7788564021971,21.181257173162,20.2023225134017,NA,18.8306692423602,NA,NA,NA,NA,NA,NA,NA,NA,20.1136281273451,NA
"sp|Q8IWA0|WDR75_HUMAN",1,0,2,1,0,2,1,2,2,3,1,2,0,0,1,1,0,1,0.909936344293321,0.028055429820919,0.932613885584121,0.082647499276963,20.349572417737,18.600680837147,21.5521153441811,NA,NA,19.4355009483267,20.0171243032708,NA,18.7348874451997,NA,21.4011757553225,20.0704140520876,NA,21.1516668071663,20.7929985491892,21.8307692294552,21.9771471117511,21.3856141827673
"sp|Q8IWE2|NXP20_HUMAN",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6418474408032,21.3240589963378,19.6471058977571,NA,19.4233808564279,NA,NA,NA,NA,NA,19.1450875018181,18.7583811999689
"sp|Q8IX12|CCAR1_HUMAN",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.819802730011328,0.752921222681404,0.862168667577177,0.843009762649371,19.9969388052402,NA,NA,NA,NA,NA,20.6342626956695,18.9929760977965,NA,20.3559646697806,20.2947178621793,20.5175005897461,NA,NA,NA,NA,NA,20.286667159411
"sp|Q8IXB1|DJC10_HUMAN",5,0,1,0,3,2,2,1,4,5,8,3,7,5,4,1,1,1,3.29247116665518e-07,0.0236200585006167,3.47558186255472e-06,0.0732147066498547,22.9626440673816,23.9397459603451,21.6586551041112,23.5891422320768,23.4486820598952,22.7478844189412,18.6094350119368,18.3936275197084,20.1577987342117,NA,19.7553040134662,NA,22.3641523404252,21.2892821261939,22.2319277375664,21.0740987980058,22.3639661200589,22.7154171947252
"sp|Q8IXH7|NELFD_HUMAN",0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9063630872219,20.9317160822207,19.1298467270894,NA,NA,19.9559076144538,NA,NA,20.5252504938298,NA,NA,NA
"sp|Q8IXI1|MIRO2_HUMAN;sp|Q8IXI2|MIRO1_HUMAN",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7853308184739,NA,NA,NA,NA,NA,NA
"sp|Q8IY67|RAVR1_HUMAN",0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8500932982048,19.976126423392,21.9259005844091,21.9140655846072,NA,21.3110442781023,NA,NA,NA,NA,19.7512749350189,NA
"sp|Q8IY81|SPB1_HUMAN",4,3,5,3,2,3,3,3,5,5,0,0,0,0,1,2,1,0,0.309092098120857,0.461847178758025,0.388381796111121,0.600122196028164,22.4127069780977,NA,NA,NA,NA,20.3617781799909,21.6891403119892,NA,NA,22.3266253343488,22.973143996225,22.2285845153436,19.4567073646991,22.2135118785992,22.2537891070216,22.4996529779748,23.2722646063767,22.3431939070088
"sp|Q8IYB3|SRRM1_HUMAN",1,2,1,3,0,0,0,0,2,2,0,0,0,0,0,2,3,2,0.0101114111844733,0.0270437907883615,0.0196649514070446,0.0806374218484021,19.9408509807141,NA,NA,NA,NA,NA,21.97360282718,22.5661627975194,21.8094248390981,22.184903818648,20.7758941455562,22.4211945304271,NA,NA,NA,NA,21.7214550379718,21.8942945608784
"sp|Q8IYS2|K2013_HUMAN",2,0,1,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0.544856187241843,0.848235508981733,0.617806596706442,0.911653835852708,21.1824208418923,19.7330573170607,21.2156876795986,NA,NA,17.9336603265991,NA,NA,NA,NA,19.2193895950765,NA,NA,NA,NA,NA,NA,19.7675956412052
"sp|Q8IZ83|A16A1_HUMAN",0,2,1,2,0,0,0,1,3,3,1,1,0,1,0,5,4,1,0.173100696004264,0.0710743427754083,0.235007409843478,0.161704305373526,NA,19.482540503529,19.7866692177916,NA,20.1498804272162,NA,21.6806062025735,21.6021141709735,20.0724592449319,19.2894075593215,19.7779930184945,20.9766624509168,NA,NA,NA,20.3931168334833,21.1656907944572,21.45267485306
"sp|Q8IZA0|K319L_HUMAN",0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,20.5730701348593,NA,20.3202802469176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp|Q8IZL8|PELP1_HUMAN",2,2,2,2,3,2,3,3,2,3,0,2,0,0,1,2,2,2,0.916697490530262,0.00486337690402937,0.93759629342318,0.0224701777240413,22.121580567154,NA,21.3966157791903,NA,NA,19.1877710385666,20.3704676175427,20.4072630403737,20.8475070176379,21.4817245550824,21.3135058110805,21.3005727285722,22.5970979403088,22.0567380875818,22.7335906775502,22.5801018508991,22.4425395641679,22.5156806946206
"sp|Q8IZY2|ABCA7_HUMAN;sp|O95477|ABCA1_HUMAN",2,0,0,0,1,0,0,0,2,2,0,0,0,1,1,0,1,1,0.0208221239032669,0.948467259748248,0.0370296149414854,0.970398999472788,22.9486270623587,NA,NA,NA,23.6750554060815,23.1704718078485,NA,21.5659688072248,22.3579084909714,NA,NA,NA,22.7598045733003,NA,NA,NA,23.3546313091934,23.596960854157
"sp|Q8N0U8|VKORL_HUMAN",1,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,1,0.00649128519823131,0.0915291455644084,0.0132923205200297,0.195322000175028,21.3211592173981,22.3923982586947,NA,NA,NA,NA,NA,NA,19.2467820692345,NA,NA,NA,21.0531244686908,NA,NA,20.5191017727649,NA,21.0344379584098
"sp|Q8N0X4|CLYBL_HUMAN",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,19.988012748082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp|Q8N122|RPTOR_HUMAN",1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.89172581406307,NA,0.918240353135368,NA,19.1717623900747,NA,18.8858007675571,NA,NA,NA,19.0505604265485,18.9901000539018,19.920034928638,NA,18.8131871638739,18.6699416105121,NA,NA,NA,NA,NA,NA
"sp|Q8N129|CNPY4_HUMAN",0,0,0,0,0,0,0,1,2,1,1,0,2,2,1,0,1,0,0.0317815556046356,0.376389861421803,0.0536211886867954,0.52136788497333,NA,21.4330357622925,NA,21.0771764584932,21.7385487477339,21.0740243455213,NA,19.8221032131399,NA,NA,NA,NA,NA,NA,NA,NA,21.395036611705,20.4263177367014
"sp|Q8N163|CCAR2_HUMAN",7,7,5,6,7,4,6,4,5,5,0,7,0,0,1,7,8,6,0.0584292816146855,0.198474526216971,0.0921977633152591,0.333457630239319,23.8972933137943,NA,23.7092745762101,NA,NA,20.4895474595005,24.1176487196362,24.1316615251026,23.7163398890301,24.126562329771,23.2781803117136,23.5424852960536,23.7633022825147,23.237771553233,23.5140892324455,23.1985241758798,23.3631261033589,23.5375722518985
"sp|Q8N183|NDUF2_HUMAN",1,0,0,0,0,0,0,0,1,1,2,1,3,1,3,0,0,0,NA,0.0779992266611819,NA,0.172655915287294,19.16548241351,21.9701104108446,20.6012482016191,22.0710971257746,20.971803807533,22.1412268471207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2952754906339,18.9322238415931
"sp|Q8N1F7|NUP93_HUMAN",5,6,4,5,7,8,7,6,6,6,2,4,1,2,3,8,4,5,0.0118903325429955,3.05885910568111e-05,0.0225255833216222,0.000460946537540715,23.5750184268316,21.5350472515078,23.0866216710651,20.956193174161,22.2470511329976,22.5753970141393,23.7468583282059,22.6243519616194,23.403285744776,23.8475900206472,22.7962635790751,23.5880177442644,24.3656632043388,24.3628182072465,24.1381685064319,24.32376012926,24.3221671855046,24.2608513312598
"sp|Q8N1G2|CMTR1_HUMAN",1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0.369584744231478,0.739824832106531,0.451181376074791,0.834093634985961,19.4984979417846,NA,NA,NA,NA,NA,20.702786168632,19.9829880899515,NA,19.7705828825346,19.7972986842597,NA,NA,NA,NA,NA,NA,19.2411644837539
"sp|Q8N1G4|LRC47_HUMAN",4,5,4,3,2,1,2,1,5,4,0,3,1,0,0,3,3,3,0.15974098276838,0.943833312108859,0.219435421005416,0.969069288295554,22.4611477556528,NA,21.9627665724079,18.2191240905187,NA,NA,21.6696799583425,22.0619012184094,21.6228978703186,22.6919473276314,22.6193017758621,22.2104762249918,21.052195426651,19.4433984927771,21.0556174681552,19.159275695987,22.3604010848073,22.5834363343802
"sp|Q8N2K0|ABD12_HUMAN",1,0,0,0,1,0,1,1,1,2,1,1,1,1,1,0,1,0,0.000484193228856637,0.838222929282843,0.00134999637537147,0.904726566647432,20.2839724697158,20.2177876045518,20.2882563055492,20.1174337808864,20.2453629408968,20.9444818991994,NA,18.2063912798826,NA,NA,NA,NA,20.2611366942765,NA,20.0346722010123,20.3887362135022,20.2825370037064,21.0506921166741
"sp|Q8N335|GPD1L_HUMAN",0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2375684291145,NA,19.1068927419958,NA,NA,20.7979492228881,NA,NA,NA,NA,18.7786878304336,19.5836899568248
"sp|Q8N392|RHG18_HUMAN",1,4,2,4,0,0,1,0,1,3,0,1,0,0,0,4,3,4,0.0284874773680744,0.967542713683343,0.0489845647426645,0.983232747121387,20.1836811433913,NA,NA,NA,NA,NA,22.1622582681451,21.9631885368171,22.3011002215593,22.2536464495765,21.0665396212386,21.4861135175261,NA,NA,20.1112129357053,NA,19.3723194574415,21.1567770930822
"sp|Q8N3C0|ASCC3_HUMAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7602160002339,18.0156288325905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp|Q8N465|D2HDH_HUMAN",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,20.3049219747041,NA,19.4341942996551,NA,20.6601932237778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp|Q8N4Q1|MIA40_HUMAN",1,1,1,1,0,1,0,0,1,1,1,1,2,2,1,1,1,1,0.143402414865575,0.0715279235895304,0.200763380811805,0.162179632305428,20.1372695748058,20.7431954308175,19.8823787011421,21.5233501836726,21.565722624309,20.3565021780202,20.4317780560277,20.5761931128806,19.8870450375195,20.2894270711527,19.9077473621309,20.3248353276167,NA,20.0664556276526,NA,NA,19.7445201732195,20.1487511110408
"sp|Q8N543|OGFD1_HUMAN",1,1,2,2,0,0,0,1,0,1,0,1,0,0,0,3,2,0,0.139407383485524,0.490525513293808,0.196144101924751,0.625547989180707,18.9596267598913,NA,20.2117789938132,NA,NA,NA,20.3677419203889,21.7170317560195,NA,20.733917217251,21.376916669408,19.2487297918471,NA,NA,NA,20.3008102963293,NA,NA
"sp|Q8N5M1|ATPF2_HUMAN",0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,NA,0.927417004689666,NA,0.961783966218664,NA,NA,NA,NA,21.8450249963894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7643176098394
"sp|Q8N5N7|RM50_HUMAN",1,1,1,1,0,0,0,0,2,1,1,0,1,1,1,0,1,0,0.873750997035192,0.779278211964614,0.908665908931919,0.860076824240497,19.6303187154349,19.1628131320282,NA,19.3783381320298,19.7315810526149,NA,NA,18.9032523847682,NA,19.7340605906713,19.7941220053696,19.2305552956344,NA,NA,NA,NA,20.0219968658619,18.6688251878142
"sp|Q8N684|CPSF7_HUMAN",1,1,1,1,1,0,0,1,1,1,0,2,0,0,0,0,2,1,0.0747143432921369,0.0605999123538277,0.114504743217868,0.143202929193183,21.0947741146526,NA,21.3527416513883,NA,NA,NA,NA,21.1611270750519,20.5023676692932,20.4815964730166,20.4508295463598,19.5098507748659,20.0694632055056,NA,NA,20.3973412096826,20.517506856455,20.38422817532
"sp|Q8N6C5|IGSF1_HUMAN",2,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0.275774675699407,0.995396614372228,0.353034507023755,0.998312122778683,21.0735537691562,NA,NA,NA,19.6502023729076,20.1946590564174,NA,NA,NA,NA,NA,19.4242385858982,NA,NA,NA,NA,20.3105541138245,NA
